Data As Of,Start Date,End Date,Group,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Male,65-74 years,1232.0,13245.0,1247.0,28.0,1882.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Male,75-84 years,1572.0,14361.0,1466.0,35.0,2315.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Male,85 years and over,1411.0,13865.0,1310.0,35.0,2200.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Female,All Ages,4599.0,54295.0,4334.0,173.0,7191.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Female,50-64 years,645.0,6838.0,653.0,25.0,985.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Female,55-64 years,525.0,5560.0,523.0,23.0,799.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Female,65-74 years,904.0,9507.0,899.0,34.0,1403.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Female,75-84 years,1092.0,13197.0,1116.0,44.0,1780.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kansas,Female,85 years and over,1726.0,21218.0,1477.0,56.0,2688.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,All Ages,20274.0,209080.0,23589.0,511.0,34045.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,35-44 years,457.0,8354.0,538.0,13.0,762.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,40-49 years,708.0,10443.0,818.0,22.0,1160.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,45-54 years,1201.0,14356.0,1341.0,25.0,1915.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,50-64 years,3646.0,40147.0,4487.0,107.0,6185.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,55-64 years,2864.0,31568.0,3626.0,94.0,4952.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,65-74 years,4897.0,46817.0,6151.0,121.0,8379.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,75-84 years,5642.0,52328.0,6773.0,122.0,9598.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,All Sexes,85 years and over,4981.0,47000.0,4917.0,115.0,8034.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,All Ages,10510.0,109199.0,12552.0,241.0,17667.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,40-49 years,417.0,6497.0,450.0,12.0,659.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,45-54 years,715.0,8806.0,751.0,13.0,1102.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,50-64 years,2104.0,24021.0,2506.0,49.0,3493.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,55-64 years,1647.0,18783.0,2026.0,42.0,2789.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,65-74 years,2783.0,26322.0,3471.0,59.0,4713.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,75-84 years,2966.0,26322.0,3644.0,57.0,5051.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Male,85 years and over,2003.0,17833.0,2225.0,50.0,3350.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,All Ages,9764.0,99881.0,11037.0,270.0,16378.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,40-49 years,291.0,3946.0,368.0,10.0,501.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,45-54 years,486.0,5550.0,590.0,12.0,813.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,50-64 years,1542.0,16126.0,1981.0,58.0,2692.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,55-64 years,1217.0,12785.0,1600.0,52.0,2163.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,65-74 years,2114.0,20495.0,2680.0,62.0,3666.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,75-84 years,2676.0,26006.0,3129.0,65.0,4547.0
09/27/2023,01/01/2020,09/23/2023,By Total,Kentucky,Female,85 years and over,2978.0,29167.0,2692.0,65.0,4684.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,All Ages,17722.0,199509.0,15749.0,227.0,24800.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,30-39 years,380.0,7195.0,312.0,10.0,513.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,35-44 years,572.0,8797.0,460.0,10.0,750.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,40-49 years,836.0,10402.0,606.0,13.0,1051.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,45-54 years,1253.0,13464.0,968.0,25.0,1608.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,50-64 years,3563.0,37924.0,3140.0,59.0,4862.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,55-64 years,2795.0,30023.0,2500.0,44.0,3848.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,65-74 years,4383.0,44003.0,4003.0,51.0,6084.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,75-84 years,4683.0,47442.0,4202.0,46.0,6584.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,All Sexes,85 years and over,3691.0,44998.0,3271.0,36.0,5371.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Male,All Ages,9587.0,106310.0,8541.0,109.0,13331.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Male,50-64 years,2074.0,23079.0,1792.0,28.0,2792.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Male,55-64 years,1610.0,18128.0,1434.0,23.0,2211.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Male,65-74 years,2569.0,25298.0,2360.0,33.0,3573.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Male,75-84 years,2532.0,24194.0,2294.0,21.0,3563.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Male,85 years and over,1611.0,17117.0,1470.0,15.0,2330.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,All Ages,8135.0,93199.0,7208.0,118.0,11469.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,40-49 years,345.0,3732.0,259.0,10.0,443.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,45-54 years,500.0,4968.0,422.0,18.0,681.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,50-64 years,1489.0,14845.0,1348.0,31.0,2070.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,55-64 years,1185.0,11895.0,1066.0,21.0,1637.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,65-74 years,1814.0,18705.0,1643.0,18.0,2511.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,75-84 years,2151.0,23248.0,1908.0,25.0,3021.0
09/27/2023,01/01/2020,09/23/2023,By Total,Louisiana,Female,85 years and over,2080.0,27881.0,1801.0,21.0,3041.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,All Sexes,All Ages,3235.0,61645.0,4231.0,137.0,6727.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,All Sexes,50-64 years,453.0,9270.0,566.0,14.0,899.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,All Sexes,55-64 years,371.0,7424.0,467.0,11.0,738.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,All Sexes,65-74 years,654.0,12232.0,893.0,19.0,1342.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,All Sexes,75-84 years,958.0,15983.0,1257.0,39.0,1989.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,All Sexes,85 years and over,1038.0,19401.0,1382.0,52.0,2257.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Male,All Ages,1688.0,32356.0,2434.0,62.0,3678.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Male,Under 1 year,0.0,131.0,0.0,0.0,0.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Male,65-74 years,401.0,7168.0,552.0,10.0,818.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Male,75-84 years,511.0,8338.0,746.0,21.0,1116.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Male,85 years and over,405.0,7686.0,725.0,15.0,1046.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Female,All Ages,1547.0,29289.0,1797.0,75.0,3049.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Female,75-84 years,447.0,7645.0,511.0,18.0,873.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maine,Female,85 years and over,633.0,11715.0,657.0,37.0,1211.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,All Ages,18143.0,209247.0,18402.0,327.0,29572.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,Under 1 year,10.0,1280.0,13.0,0.0,23.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,30-39 years,278.0,6385.0,265.0,12.0,453.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,40-49 years,648.0,8593.0,539.0,12.0,948.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,45-54 years,1027.0,11846.0,860.0,20.0,1482.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,50-64 years,2991.0,34793.0,2847.0,62.0,4604.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,55-64 years,2348.0,27577.0,2284.0,50.0,3657.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,65-74 years,3838.0,41207.0,4058.0,56.0,6288.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,75-84 years,4799.0,50574.0,5105.0,81.0,7971.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,All Sexes,85 years and over,5459.0,61381.0,5446.0,95.0,9063.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,All Ages,9534.0,107474.0,9876.0,151.0,15596.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,45-54 years,648.0,7440.0,524.0,13.0,915.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,50-64 years,1803.0,20994.0,1675.0,32.0,2723.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,55-64 years,1394.0,16515.0,1321.0,25.0,2137.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,65-74 years,2151.0,23148.0,2293.0,20.0,3534.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,75-84 years,2576.0,25467.0,2841.0,38.0,4361.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Male,85 years and over,2345.0,23669.0,2515.0,40.0,3985.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,All Ages,8609.0,101773.0,8526.0,176.0,13976.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,15-24 years,20.0,528.0,19.0,0.0,32.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,18-29 years,38.0,1069.0,48.0,0.0,74.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,50-64 years,1188.0,13799.0,1172.0,30.0,1881.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,55-64 years,954.0,11062.0,963.0,25.0,1520.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,65-74 years,1687.0,18059.0,1765.0,36.0,2754.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,75-84 years,2223.0,25107.0,2264.0,43.0,3610.0
09/27/2023,01/01/2020,09/23/2023,By Total,Maryland,Female,85 years and over,3114.0,37712.0,2931.0,55.0,5078.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,All Ages,21286.0,240422.0,20840.0,557.0,33945.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,30-39 years,175.0,5806.0,181.0,14.0,298.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,35-44 years,243.0,6761.0,258.0,12.0,423.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,40-49 years,379.0,7763.0,358.0,15.0,610.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,45-54 years,666.0,11310.0,624.0,25.0,1041.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,50-64 years,2345.0,33944.0,2493.0,69.0,3796.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,55-64 years,1908.0,26842.0,2080.0,54.0,3112.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,65-74 years,3762.0,43747.0,4146.0,103.0,6242.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,75-84 years,5681.0,59295.0,5972.0,141.0,9292.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,All Sexes,85 years and over,8852.0,85244.0,7596.0,203.0,13539.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,All Ages,10906.0,121239.0,11337.0,262.0,17626.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,45-54 years,435.0,7169.0,371.0,13.0,641.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,50-64 years,1480.0,21056.0,1540.0,39.0,2354.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,55-64 years,1199.0,16603.0,1295.0,32.0,1939.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,65-74 years,2298.0,25233.0,2516.0,51.0,3765.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,75-84 years,3096.0,30231.0,3351.0,68.0,5092.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Male,85 years and over,3615.0,32576.0,3544.0,81.0,5739.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,All Ages,10380.0,119183.0,9503.0,295.0,16319.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,45-54 years,231.0,4141.0,253.0,12.0,400.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,50-64 years,865.0,12888.0,953.0,30.0,1442.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,55-64 years,709.0,10239.0,785.0,22.0,1173.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,65-74 years,1464.0,18514.0,1630.0,52.0,2477.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,75-84 years,2585.0,29064.0,2621.0,73.0,4200.0
09/27/2023,01/01/2020,09/23/2023,By Total,Massachusetts,Female,85 years and over,5237.0,52668.0,4052.0,122.0,7800.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,All Ages,37102.0,412252.0,36871.0,673.0,56130.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,0-17 years,47.0,4057.0,84.0,17.0,136.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,30-39 years,520.0,10217.0,525.0,16.0,810.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,35-44 years,796.0,12274.0,768.0,21.0,1185.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,40-49 years,1300.0,15390.0,1174.0,22.0,1817.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,45-54 years,2148.0,22248.0,1980.0,40.0,2978.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,50-64 years,6290.0,67045.0,6336.0,124.0,9326.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,55-64 years,4949.0,53451.0,5074.0,95.0,7450.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,65-74 years,8564.0,86557.0,9202.0,166.0,13169.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,75-84 years,9898.0,102243.0,10058.0,175.0,15046.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,All Sexes,85 years and over,10279.0,120308.0,9264.0,149.0,15491.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,All Ages,20084.0,214274.0,20390.0,327.0,30297.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,35-44 years,470.0,7912.0,430.0,11.0,685.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,40-49 years,798.0,9819.0,705.0,15.0,1108.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,45-54 years,1362.0,13964.0,1229.0,23.0,1857.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,50-64 years,3779.0,41277.0,3738.0,56.0,5520.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,55-64 years,2925.0,32794.0,2969.0,42.0,4363.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,65-74 years,5053.0,49826.0,5359.0,94.0,7729.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,75-84 years,5536.0,52850.0,5753.0,80.0,8381.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Male,85 years and over,4474.0,46888.0,4339.0,63.0,6813.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,All Ages,17018.0,197978.0,16481.0,346.0,25833.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,35-44 years,326.0,4362.0,338.0,10.0,500.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,45-54 years,786.0,8284.0,751.0,17.0,1121.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,50-64 years,2511.0,25768.0,2598.0,68.0,3806.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,55-64 years,2024.0,20657.0,2105.0,53.0,3087.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,65-74 years,3511.0,36731.0,3843.0,72.0,5440.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,75-84 years,4362.0,49393.0,4305.0,95.0,6665.0
09/27/2023,01/01/2020,09/23/2023,By Total,Michigan,Female,85 years and over,5805.0,73420.0,4925.0,86.0,8678.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,All Ages,15298.0,188637.0,14526.0,382.0,24580.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,30-39 years,187.0,4481.0,170.0,15.0,303.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,35-44 years,257.0,5234.0,236.0,12.0,407.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,40-49 years,380.0,6165.0,352.0,11.0,593.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,45-54 years,620.0,8568.0,560.0,18.0,946.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,50-64 years,2021.0,26385.0,1926.0,65.0,3124.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,55-64 years,1633.0,21144.0,1575.0,54.0,2533.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,65-74 years,2761.0,35115.0,2973.0,73.0,4585.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,75-84 years,4076.0,46833.0,4045.0,94.0,6648.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,All Sexes,85 years and over,5782.0,64595.0,4923.0,113.0,9107.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,All Ages,8204.0,97731.0,8041.0,183.0,13143.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,45-54 years,403.0,5395.0,343.0,13.0,584.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,50-64 years,1284.0,16372.0,1157.0,36.0,1917.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,55-64 years,1029.0,13081.0,935.0,27.0,1543.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,65-74 years,1687.0,20565.0,1820.0,38.0,2756.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,75-84 years,2305.0,24554.0,2313.0,50.0,3752.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Male,85 years and over,2506.0,25983.0,2348.0,42.0,4039.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Female,All Ages,7094.0,90906.0,6485.0,199.0,11437.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Female,50-64 years,737.0,10013.0,769.0,29.0,1207.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Female,55-64 years,604.0,8063.0,640.0,27.0,990.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Female,65-74 years,1074.0,14550.0,1153.0,35.0,1829.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Female,75-84 years,1771.0,22279.0,1732.0,44.0,2896.0
09/27/2023,01/01/2020,09/23/2023,By Total,Minnesota,Female,85 years and over,3276.0,38612.0,2575.0,71.0,5068.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,All Ages,14955.0,139919.0,15666.0,267.0,23381.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,Under 1 year,0.0,976.0,14.0,0.0,14.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,15-24 years,43.0,1906.0,43.0,0.0,63.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,30-39 years,354.0,4186.0,297.0,12.0,485.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,35-44 years,500.0,5512.0,446.0,18.0,714.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,40-49 years,745.0,7118.0,677.0,19.0,1072.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,45-54 years,1085.0,9506.0,1050.0,22.0,1576.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,50-64 years,3015.0,27068.0,3209.0,73.0,4644.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,55-64 years,2384.0,21488.0,2555.0,59.0,3707.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,65-74 years,3725.0,31909.0,4062.0,63.0,5853.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,75-84 years,3910.0,34143.0,4142.0,58.0,6169.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,All Sexes,85 years and over,3087.0,30689.0,3147.0,36.0,4954.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,All Ages,7724.0,73159.0,8384.0,137.0,12217.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,15-24 years,20.0,1416.0,21.0,0.0,31.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,35-44 years,258.0,3455.0,250.0,12.0,389.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,40-49 years,391.0,4256.0,367.0,11.0,565.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,45-54 years,601.0,5673.0,563.0,11.0,845.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,50-64 years,1653.0,16109.0,1777.0,35.0,2568.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,55-64 years,1288.0,12719.0,1417.0,28.0,2048.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,65-74 years,2101.0,18210.0,2336.0,38.0,3329.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,75-84 years,2084.0,17234.0,2261.0,29.0,3310.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Male,85 years and over,1263.0,11365.0,1416.0,12.0,2082.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,All Ages,7231.0,66760.0,7282.0,130.0,11164.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,15-24 years,23.0,490.0,22.0,0.0,32.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,45-54 years,484.0,3833.0,487.0,11.0,731.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,50-64 years,1362.0,10959.0,1432.0,38.0,2076.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,55-64 years,1096.0,8769.0,1138.0,31.0,1659.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,65-74 years,1624.0,13699.0,1726.0,25.0,2524.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,75-84 years,1826.0,16909.0,1881.0,29.0,2859.0
09/27/2023,01/01/2020,09/23/2023,By Total,Mississippi,Female,85 years and over,1824.0,19324.0,1731.0,24.0,2872.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,All Ages,23363.0,273827.0,23155.0,578.0,35998.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,0-17 years,39.0,3355.0,79.0,16.0,118.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,15-24 years,66.0,3305.0,61.0,10.0,109.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,25-34 years,192.0,6215.0,188.0,11.0,309.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,30-39 years,314.0,7557.0,317.0,14.0,489.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,35-44 years,531.0,9165.0,500.0,20.0,786.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,40-49 years,834.0,11096.0,735.0,27.0,1188.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,45-54 years,1300.0,15160.0,1153.0,29.0,1823.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,50-64 years,4037.0,46788.0,3995.0,102.0,5998.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,55-64 years,3239.0,37667.0,3276.0,85.0,4876.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,65-74 years,5210.0,57624.0,5489.0,120.0,8107.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,75-84 years,6248.0,68206.0,6498.0,146.0,9777.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,All Sexes,85 years and over,6547.0,73722.0,5920.0,144.0,10109.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,All Ages,12475.0,143588.0,12552.0,276.0,19067.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,0-17 years,25.0,1973.0,44.0,11.0,69.0
